y,savannah,grassland,tundra,plains,prairie,desert,swamp,marsh,arctic
41,0.301895,0.189635,0.000000,0.014468,0.122058,0.143577,0.154198,0.074169,0.000000
42,0.220599,0.232469,0.000000,0.019540,0.157779,0.152666,0.131939,0.085007,0.000000
43,0.157779,0.269551,0.000000,0.026525,0.202232,0.160798,0.087808,0.095308,0.000000
44,0.118550,0.276920,0.003105,0.056444,0.212439,0.151795,0.073888,0.106859,0.000000
45,0.074875,0.282613,0.002783,0.084524,0.247449,0.154667,0.052143,0.100946,0.000000
46,0.039737,0.297524,0.005116,0.111811,0.266922,0.145611,0.024938,0.108340,0.000000
47,0.000000,0.299296,0.006501,0.139220,0.293156,0.145991,0.000000,0.115836,0.000000
48,0.000000,0.263987,0.011678,0.165399,0.320840,0.140232,0.000000,0.097863,0.000000
49,0.000000,0.233161,0.010363,0.187892,0.350514,0.135533,0.000000,0.082538,0.000000
50,0.000000,0.207175,0.011989,0.213624,0.362125,0.136966,0.000000,0.068120,0.000000
51,0.000000,0.173279,0.014583,0.236322,0.397917,0.132790,0.000000,0.045109,0.000000
52,0.000000,0.173028,0.033195,0.265738,0.380156,0.101936,0.000000,0.045948,0.000000
53,0.000000,0.170580,0.055626,0.302420,0.358949,0.065649,0.000000,0.046776,0.000000
54,0.000000,0.168344,0.073611,0.335790,0.342980,0.035323,0.000000,0.043951,0.000000
55,0.000000,0.175905,0.088230,0.362158,0.321323,0.004804,0.000000,0.047579,0.000000
56,0.000000,0.156744,0.097299,0.392560,0.304982,0.002897,0.000000,0.045518,0.000000
57,0.000000,0.135746,0.118496,0.416143,0.293616,0.001875,0.000000,0.034124,0.000000
58,0.000000,0.113415,0.126101,0.434536,0.296791,0.002083,0.000000,0.027076,0.000000
59,0.000000,0.083839,0.133565,0.466416,0.301050,0.000000,0.000000,0.015130,0.000000
60,0.000000,0.088377,0.141736,0.462776,0.290240,0.000000,0.000000,0.016871,0.000000
61,0.000000,0.079014,0.145349,0.472766,0.287047,0.000000,0.000000,0.015823,0.000000
62,0.000000,0.071595,0.137887,0.480378,0.294972,0.000000,0.000000,0.015168,0.000000
63,0.000000,0.064548,0.141695,0.472798,0.307469,0.000000,0.000000,0.013489,0.000000
64,0.000000,0.060727,0.127611,0.467463,0.334299,0.000000,0.000000,0.009900,0.000000
65,0.000000,0.047243,0.108340,0.447492,0.388473,0.000000,0.000000,0.008451,0.000000
65,0.000000,0.047243,0.108340,0.447492,0.388473,0.000000,0.000000,0.008451,0.000000
65,0.000000,0.047243,0.108340,0.447492,0.388473,0.000000,0.000000,0.008451,0.000000
65,0.000000,0.047243,0.108340,0.447492,0.388473,0.000000,0.000000,0.008451,0.000000
65,0.000000,0.047243,0.108340,0.447492,0.388473,0.000000,0.000000,0.008451,0.000000
65,0.000000,0.047243,0.108340,0.447492,0.388473,0.000000,0.000000,0.008451,0.000000
