y,savannah,grassland,tundra,plains,prairie,desert,swamp,marsh,arctic
42,0.321891,0.181052,0.000000,0.012499,0.112218,0.165474,0.146545,0.060321,0.000000
43,0.250382,0.203233,0.000000,0.020207,0.158240,0.180781,0.119623,0.067535,0.000000
44,0.204281,0.237865,0.000000,0.023285,0.187086,0.171771,0.097528,0.078184,0.000000
45,0.165292,0.248845,0.000000,0.030539,0.218124,0.174082,0.083280,0.079837,0.000000
46,0.125225,0.248470,0.004861,0.065988,0.234786,0.176990,0.059507,0.084174,0.000000
47,0.086708,0.248956,0.008716,0.103959,0.249591,0.168785,0.044761,0.088524,0.000000
48,0.040214,0.253903,0.011347,0.142611,0.273874,0.166667,0.024147,0.087237,0.000000
49,0.000000,0.254294,0.018164,0.176783,0.298085,0.169679,0.000000,0.082996,0.000000
50,0.000000,0.214040,0.023853,0.214312,0.315685,0.160101,0.000000,0.072009,0.000000
51,0.000000,0.178734,0.027498,0.240782,0.330417,0.164271,0.000000,0.058298,0.000000
52,0.000000,0.137661,0.036283,0.285549,0.341396,0.160071,0.000000,0.039040,0.000000
53,0.000000,0.098622,0.040630,0.314033,0.359585,0.161804,0.000000,0.025327,0.000000
54,0.000000,0.097048,0.068611,0.341067,0.343143,0.127020,0.000000,0.023111,0.000000
55,0.000000,0.098390,0.101088,0.372156,0.314417,0.087058,0.000000,0.026891,0.000000
56,0.000000,0.112463,0.120813,0.380684,0.305619,0.051194,0.000000,0.029228,0.000000
57,0.000000,0.115840,0.141932,0.411084,0.290340,0.010548,0.000000,0.030255,0.000000
58,0.000000,0.104147,0.162507,0.425690,0.270783,0.009946,0.000000,0.026928,0.000000
59,0.000000,0.084421,0.183327,0.449252,0.256907,0.004893,0.000000,0.021201,0.000000
60,0.000000,0.076288,0.191309,0.475226,0.239088,0.002753,0.000000,0.015336,0.000000
61,0.000000,0.054071,0.207135,0.503506,0.222685,0.000000,0.000000,0.012603,0.000000
62,0.000000,0.051487,0.195075,0.505170,0.238034,0.000000,0.000000,0.010233,0.000000
63,0.000000,0.057310,0.192690,0.502369,0.237139,0.000000,0.000000,0.010492,0.000000
64,0.000000,0.053843,0.192959,0.504325,0.238519,0.000000,0.000000,0.010354,0.000000
65,0.000000,0.054861,0.169306,0.500694,0.265417,0.000000,0.000000,0.009722,0.000000
65,0.000000,0.054861,0.169306,0.500694,0.265417,0.000000,0.000000,0.009722,0.000000
65,0.000000,0.054861,0.169306,0.500694,0.265417,0.000000,0.000000,0.009722,0.000000
65,0.000000,0.054861,0.169306,0.500694,0.265417,0.000000,0.000000,0.009722,0.000000
65,0.000000,0.054861,0.169306,0.500694,0.265417,0.000000,0.000000,0.009722,0.000000
65,0.000000,0.054861,0.169306,0.500694,0.265417,0.000000,0.000000,0.009722,0.000000
