y,savannah,grassland,tundra,plains,prairie,desert,swamp,marsh,arctic
44,0.120490,0.249673,0.003365,0.060852,0.232286,0.181155,0.065059,0.087119,0.000000
45,0.080134,0.256468,0.008779,0.099374,0.250210,0.173345,0.042776,0.088914,0.000000
46,0.040513,0.264728,0.011615,0.134547,0.282382,0.156662,0.022672,0.086880,0.000000
47,0.000000,0.253585,0.016653,0.168656,0.298085,0.172171,0.000000,0.090850,0.000000
48,0.000000,0.233023,0.018512,0.203256,0.306791,0.158977,0.000000,0.079442,0.000000
49,0.000000,0.186882,0.031871,0.235196,0.327667,0.158430,0.000000,0.059954,0.000000
50,0.000000,0.151809,0.035364,0.263307,0.344572,0.160238,0.000000,0.044709,0.000000
51,0.000000,0.117084,0.038998,0.297859,0.361367,0.156355,0.000000,0.028337,0.000000
52,0.000000,0.113174,0.069013,0.331208,0.337491,0.120196,0.000000,0.028917,0.000000
53,0.000000,0.104690,0.099011,0.367558,0.316816,0.084997,0.000000,0.026928,0.000000
54,0.000000,0.103062,0.133592,0.389675,0.297252,0.050606,0.000000,0.025812,0.000000
55,0.000000,0.111163,0.152293,0.426957,0.271792,0.009912,0.000000,0.027883,0.000000
56,0.000000,0.090867,0.168753,0.448168,0.260449,0.008286,0.000000,0.023476,0.000000
57,0.000000,0.076160,0.192718,0.469378,0.235152,0.006300,0.000000,0.020291,0.000000
58,0.000000,0.058350,0.204926,0.491898,0.226936,0.003559,0.000000,0.014330,0.000000
59,0.000000,0.044345,0.221050,0.509973,0.217370,0.000000,0.000000,0.007262,0.000000
60,0.000000,0.041542,0.228181,0.510585,0.212602,0.000000,0.000000,0.007090,0.000000
61,0.000000,0.040386,0.238356,0.512227,0.201522,0.000000,0.000000,0.007509,0.000000
62,0.000000,0.036224,0.231730,0.522155,0.201911,0.000000,0.000000,0.007980,0.000000
63,0.000000,0.034283,0.222841,0.527605,0.208482,0.000000,0.000000,0.006790,0.000000
64,0.000000,0.029544,0.219744,0.529070,0.216540,0.000000,0.000000,0.005102,0.000000
65,0.000000,0.029175,0.205566,0.510487,0.249664,0.000000,0.000000,0.005109,0.000000
65,0.000000,0.029175,0.205566,0.510487,0.249664,0.000000,0.000000,0.005109,0.000000
65,0.000000,0.029175,0.205566,0.510487,0.249664,0.000000,0.000000,0.005109,0.000000
65,0.000000,0.029175,0.205566,0.510487,0.249664,0.000000,0.000000,0.005109,0.000000
65,0.000000,0.029175,0.205566,0.510487,0.249664,0.000000,0.000000,0.005109,0.000000
65,0.000000,0.029175,0.205566,0.510487,0.249664,0.000000,0.000000,0.005109,0.000000
